S.no,Brand,Model,Specifications / Review link,Price ,Comment,Category,Type,Links,Region,Polarity,Agreement,Subjectivity,Confidence
,Ducati,Monster,,,"Hey, there’s that MV Augusta Brutale they ripped off…again…",,,,USA,N+,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,"Looks wise , another yawn bike...just like the speed triple 1200 RS..... 🥱",,,,USA,P,AGREEMENT,SUBJECTIVE,90
,Ducati,Monster,,,Looks Japanese... Not a classic Ducati Monster look.,,,,USA,NONE,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,No...ducati messed up with the design ...old design was much better...the only change needed was in headlamp..from halogen to led....other than that this bike needed no change in design...I hate what they did with the design of my favourite moster...,,,,USA,N,DISAGREEMENT,SUBJECTIVE,81
,Ducati,Monster,,,"If this bike was a woman it would be Holly Holm. Aggressive, packs a punch, got a few tricks but still classy. Love it!",,,,USA,P,DISAGREEMENT,SUBJECTIVE,94
,Ducati,Monster,,,"encase the engine in boring plastic? 👀 people I know who bought Ducatis got them for style not practicality. Sounds like a bad idea to me but maybe they are like Harley and are trying to appeal to younger people, idk 😅 sure hope it looks better in person 😅",,,,USA,NEU,DISAGREEMENT,SUBJECTIVE,94
,Ducati,Monster,,,"makes no sense to me, other bikes didn't wrap their engines in ugly plastic and passed Euro5 🤔 mt10, Indian scout, Harley PanAm, Bmw 1250GS etc 🤔",,,,USA,NEU,DISAGREEMENT,SUBJECTIVE,86
,Ducati,Monster,,,damn thing looks like a chinese knock off ducati,,,,USA,N,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,Looks like a Yamaha MT09. They fucked up here in my opinion. 12k is cheap for a new Ducati monster. The old one sale for 9k,,,,USA,N,DISAGREEMENT,SUBJECTIVE,94
,Ducati,Monster,,,I owned a monster 796 this new monster look like shit compare to mine,,,,USA,N+,AGREEMENT,SUBJECTIVE,100
,Ducati,Monster,,,All that electronics takes away thinking,,,,USA,NONE,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,It looks so... generic.,,,,USA,NONE,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,"All I'm gonna say about the Monster is, my 200cc bike from India sounds exactly the same and to me that's kinda lame",,,,USA,N+,AGREEMENT,SUBJECTIVE,100
,Ducati,Monster,,,"The looks WERE what made it a Monster though Change all that, cover it in cheap plastic and it's just a nekkid Ducati (only just) and thus blends in with everything else cheap and Chinese looking Nah, no longer for me",,,,USA,P,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,"I always loved the look of the Ducati Mosters, but this look sucks. Where the signature rails shit at?",,,,USA,N,DISAGREEMENT,SUBJECTIVE,94
,Ducati,Monster,,,Def NOT a Monster. Where's the innovation again? I didn't see it past the ugliness of this bike.,,,,USA,P,AGREEMENT,OBJECTIVE,92
,Ducati,Monster,,,They ruined it,,,,USA,N,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,Im italian and I will never spend 12k for a monster I will go with kawasaki z900 or suzuki gsxs 750 and save 4k,,,,USA,P,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,Slap a Suzuki sticker on it and no one would know. It's that generic.,,,,USA,NONE,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,"Si boring looking,",,,,USA,N,AGREEMENT,SUBJECTIVE,100
,Ducati,Monster,,,Boo ducati ya made the monster ugly,,,,USA,N,AGREEMENT,SUBJECTIVE,100
,Ducati,Monster,,,Nice Honda,,,,USA,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Monster,,,Its not Ducati anymore... because doesnt have signature trelis frame and single sided swingarm,,,,USA,NONE,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,Fugly. Fire the team who made this....,,,,USA,N,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,This Monster has become a starter bike in my opinion.,,,,USA,NONE,AGREEMENT,SUBJECTIVE,100
,Ducati,Monster,,,That ain't no monster.,,,,USA,NONE,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,🤮🤮🤮🤮🤮🤮,,,,USA,N,DISAGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,"This bike has lost what it was. Now it's just another naked. Not a Ducati anymore. And for the price, I'll take the Street Triple RS. Or the MT09 SP. Or a bunch of other bikes. ",,,,USA,N,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,This monster is feminine !!,,,,USA,NONE,AGREEMENT,OBJECTIVE,100
,Ducati,Monster,,,"Still a Monster, but no the best looking one.",,,,USA,N+,AGREEMENT,SUBJECTIVE,92
,Ducati,Monster,,,Not a monster.,,,,USA,NONE,AGREEMENT,OBJECTIVE,100
8,Yamaha,MT-10,https://www.yamahamotorsports.com/hyper-naked/models/mt-10,"13,999 $",How are the brakes on the SP model?  A bit wooden but plenty of power,,,https://www.youtube.com/watch?v=RjyI4xyD7sY&t=20s,Australia,NONE,AGREEMENT,OBJECTIVE,100
,Yamaha,MT-11,,,"What do you think about Yamaha mt10 and Yamaha mt10 sp this two which one is good for money ? I've had both, imo if you are buying one go for the sp, if you already have an mt-10 the sp isn't leaps and bounds better but it's nice to have the fancy bits.",,,,Australia,P,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-12,,,its a really easy bike to ride ... and if nescessary u have electronics to help u out,,,,Australia,P,AGREEMENT,SUBJECTIVE,98
,Yamaha,MT-13,,,"The r6 has such a crazy power curve, whilst the mt10 has much more power, but a flatter curve",,,,Australia,NONE,AGREEMENT,OBJECTIVE,100
,Yamaha,MT-14,,,"I hate the looks of the mt 10, mt09 is so much better looking tbh",,,,Australia,N,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-15,,,I ordered the 2022 sp first time in the US..the bike is truly a beast..can't wait..,,,,Australia,N,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-16,,,Nice bike way too pricey,,,,Australia,NEU,DISAGREEMENT,SUBJECTIVE,84
,Yamaha,MT-17,,,"I bought my MT-10 when I was 24, it was the bike of my dreams! Since then I can no longer separate myself from it! On the other hand, I much prefer mine aesthetically. ✌",,,https://www.youtube.com/watch?v=7LC7q-VqEhE,France,P,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-18,,,"At Yamaha, they managed to do even more ugly than my MT-09 😄 Completely agree with you, I'm 65 years old and their color choices I don't understand 🤔 What made me choose the new 09? is its price / fun ratio and if I had them the rounds I would also have chosen this MT-10 as you say for its great engine and its beautiful music. ❤",,,,France,P,DISAGREEMENT,SUBJECTIVE,86
,Yamaha,MT-19,,,"Hi guys, 18000 Kms with my 10 SP of Assholes😂, for nothing in the world I won't change a real crush on this wheel.❤️",,,,France,NEU,DISAGREEMENT,SUBJECTIVE,84
,Yamaha,MT-20,,,"The MTs sell so much because the quality, fun price ratio is just great. The mt09 SP will be my future motorcycle, not for its finish which sucks but the reliability, top engine, and equipment present for a reasonable price compared to the competition. Great try anyway ✌️",,,,France,P+,AGREEMENT,OBJECTIVE,92
,Yamaha,MT-21,,,"I am a fan and owner of a Tuono V4, I preferred it to the MT10",,,,France,P,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-22,,,"The definition of an asshole motorcycle suits me well 👍😁, I did 10,000 km with mine 🤩🤪 Ugliness is very overrated 🤣✌️ I'm 56 years old and I'm having fun with my MT 10 SP",,,,France,P,DISAGREEMENT,SUBJECTIVE,91
,Yamaha,MT-23,,,"The comparison to be made is with the tuono V4, the speed triple rs and the streetfighter V2, the best engines possible!",,,,France,P+,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-24,,,"I had both, the mt10 takes control more quickly than the zh2, anyone will have fun quickly on its handlebars. On the Zh2 it has to be earned, in one try you don't realize the potential of the bike. It takes a few kilometers to get used to the acceleration of the bike and the force that the supercharging gives, once you have passed this milestone you will find a very fun machine, healthy, stable, good braker, very efficient and permissive electronics and quite comfortable. Objectively the zh2 outperforms the mt10 (2017 model) on all points, but I haven't tested the new one.",,,,France,P,DISAGREEMENT,SUBJECTIVE,83
,Yamaha,MT-25,,,I know the old model very well and this bike is a pure delight.,,,,France,P+,AGREEMENT,SUBJECTIVE,98
,Yamaha,MT-26,,,"really a shame, in SP model it would have me much more, but the autonomy is really too penalizing.",,,,France,NEU,DISAGREEMENT,OBJECTIVE,86
,Yamaha,MT-27,,,"Yes basically the max I managed to do is 230km (lots of highway, a little regulator etc) And in arsouille it's more like 180km max (with 17 liters of tank). On track it was 140, 160km. The driving modes also contribute quite a bit.",,,,France,P,AGREEMENT,OBJECTIVE,100
,Yamaha,MT-28,,,Just like the MT09 (which I own) the more I look at it the more I find this MT10 attractive. She looks mean!!! But too expensive and above all much too powerful for my level of leek. I'm already scared enough with the MT09.,,,,France,NEU,DISAGREEMENT,SUBJECTIVE,86
,Yamaha,MT-29,,,"I'm 36 years old and I like yamaha but I recognize that the design of MTs we like we don't like... Well, I don't like 🤢 (except the small MTs) On the other hand, in terms of sensations, I should test the monster ✌ 🏻",,,,France,N,DISAGREEMENT,SUBJECTIVE,76
,Yamaha,MT-30,,,"Superb :) It must be something to ride with that! But hey, I want to keep my license! Besides, I don't understand this horse race that manufacturers are engaged in ..... 165 for 210 kg?? Gotta stop it! We are on the road not on tracks!",,,,France,NEU,DISAGREEMENT,SUBJECTIVE,86
,Yamaha,MT-31,,,"Personally I bought a 1290 Superduke R at 23, so an equivalent of MT-10. I don't think it's for 35+",,,,France,NONE,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-32,,,"I love the MT10... I'm 51 years old. When the colors, I don't give a damn... What is the most beautiful view of Paris? The one from the top of the Montparnasse tower.... When you're on it, you can't see it.✌🏼",,,,France,P+,AGREEMENT,SUBJECTIVE,98
,Yamaha,MT-33,,,"I am 49 years old and I find it not bad. And I find the BMW gs, the new suzuki gsx, the new BMW roadster horrible and I don't like the headlights of the new speed. Each his own",,,,France,N,DISAGREEMENT,SUBJECTIVE,86
,Yamaha,MT-34,,,I'm a fan of yam... but I admit they messed up 😅 first generations I validate but fluo and that's impossible to buy without customization directly in the budget 🤷🏾 ♂️🤗,,,,France,N,DISAGREEMENT,OBJECTIVE,94
,Yamaha,MT-35,,,"I am the same age as you. I ride an MT-09, you're right it's already too much with my 119cv I'm doing the flag 😊 but what's cool is that for the first time in my life I finally found the bike that has such a potato that you no longer need to buy another two years later. That's the advantage of having it under the foot (well under the right hand) ✌",,,,France,P,DISAGREEMENT,SUBJECTIVE,94
,Yamaha,MT-36,,,"Even if I haven't been a Roadster since the 90s, I find the front face very nice 👍 on the other hand, too bad it's still a ""4 legs"" 😕",,,,France,N+,AGREEMENT,SUBJECTIVE,80
,Yamaha,MT-37,,,"Me ugly and mean 🤖👹 It's the party of colors...😳🤔 Personally, I so much prefer a thruxton or speed triple too! ✌️",,,,France,P,DISAGREEMENT,SUBJECTIVE,84
,Yamaha,MT-38,,,The beast becomes the beauty!! 😉,,,,France,P,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-39,,,"everyone finds it very ugly, it's crazy anyway xD I much prefer to buy an old second-hand than the new model.",,,,France,P,DISAGREEMENT,SUBJECTIVE,91
,Yamaha,MT-40,,,the 09 is the ugliest by far. Not to mention the finishes which are atrocious.,,,,France,NEU,DISAGREEMENT,SUBJECTIVE,86
,Yamaha,MT-41,,,"personally the 09 does not disgust me that much compared to the 10, but yes, the finishes suck ....",,,,France,N,DISAGREEMENT,OBJECTIVE,86
,Yamaha,MT-42,,,the old mt 10 is prettier all the same.,,,,France,P,AGREEMENT,OBJECTIVE,100
,Yamaha,MT-43,,,"I'm 29, waiting for her to be available for trial. I also find it very ugly. I tried an S1000R, which is much prettier and just as fun and powerful. But we are quickly at 19k€ with a few options at BMW",,,,France,NEU,DISAGREEMENT,SUBJECTIVE,91
,Yamaha,MT-44,,,"214 kilos is not much...? From my point of view it is an elephant. at 15,000 a piece I would prefer a lighter bike, especially since it can be used on the track.",,,,France,P,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-45,,,"Even if the Tuono is above, we must not forget that the cycle part of the MT-10 comes from that of the R1 😉 Believe me in terms of handling it is a rail, but it is not cut for the track like for tuono.",,,,France,NEU,DISAGREEMENT,SUBJECTIVE,86
,Yamaha,MT-46,,,MT is not made for virolos but for wheelies. Incomparable with the Tuono 😉,,,,France,P,AGREEMENT,OBJECTIVE,100
,Yamaha,MT-47,,,I'm 31 and I don't like it at all… After that I'm not going to say anything because I drive a 1290 superduke v3 orange 🍊 😂,,,,France,N,AGREEMENT,SUBJECTIVE,92
,Yamaha,MT-48,,,"Autobot , transformation !",,,,France,NONE,AGREEMENT,OBJECTIVE,100
,Yamaha,MT-49,,,how ugly is she! it is less flexible than a Fazer 1000 Fzs with carbs.,,,,France,N,AGREEMENT,SUBJECTIVE,92
,Yamaha,MT-50,,,BMW S1000R forever .......,,,,France,NONE,AGREEMENT,OBJECTIVE,100
,Yamaha,MT-51,,,Apparently I'm the only one who really likes the look😄,,,,France,P,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-52,,,Another motorcycle that is useless on the road ..,,,,France,N,AGREEMENT,OBJECTIVE,100
,Yamaha,MT-53,,,As much as the old one I found her pretty with her style as much as she is horrible...,,,,France,N+,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-54,,,I don't think there's much of a difference in looks. From previous models,,,,France,NONE,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-55,,,"It's true, I also liked the lighthouse of the old ones better.",,,,France,P,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-56,,,would have been very interesting to see whether Yamaha got the absurdly high fuel consumption of the predecessor under control?,,,https://www.youtube.com/watch?v=3Olv_B01ea4,Germany,NEU,DISAGREEMENT,SUBJECTIVE,92
,Yamaha,MT-57,,,"Unfortunately, the horn problem runs through the whole MT series... they even didn't spare the new XSR 900 🤦‍♂️",,,,Germany,NEU,DISAGREEMENT,OBJECTIVE,86
,Yamaha,MT-58,,,the mask is very bulky. And sits way too high.,,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Yamaha,MT-59,,,The video is good but the bike is a huge disappointment. Visually a disaster,,,,Germany,N,DISAGREEMENT,SUBJECTIVE,92
,Yamaha,MT-60,,,"I think the display and the additional electronics are great. What I don't like is that you can see the horn and handlebar damper from the front. The revised rear also looks good, why they then grow such giant turn signals is a mystery to me. (The accessory trade is happy) But what are the screw holes on the side of the frame for???",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,86
,Yamaha,MT-61,,,"The most consistent component at Yamaha is definitely the horn, it was on my XS400 back in 1980 🙂",,,,Germany,P,AGREEMENT,OBJECTIVE,100
,Yamaha,MT-62,,,"Brilliant bike, looks great and works great. But if I had to choose, I would choose the new Suzuki, it drives so well and looks cool too.",,,,Germany,P+,AGREEMENT,SUBJECTIVE,100
,Yamaha,MT-63,,,How (bad) is the fuel consumption? (It used to be dramatic for the old one),,,,Germany,N,AGREEMENT,OBJECTIVE,100
,Yamaha,MT-64,,,"For me, Yamaha builds the hottest engine concepts...unfortunately, the design department drank paint years ago...so that the new bikes are all unpurchasable for me...unfortunately. The exception for me is the new xsr900 ... which is also visually successful. It's a matter of taste and you can always argue about that, but very few of the new models at Yamaha are good for me. Again - exception xsr900 .. I find it divine",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,94
